,parcelid,logerror,transactiondate,class
71499,17092189,0.0421,2016-08-31,lowerror
71500,12803726,0.006,2016-08-31,lowerror
71501,13948962,0.0334,2016-08-31,lowerror
71502,12752837,-0.0619,2016-08-31,lowerror
71503,12227584,0.0573,2016-08-31,lowerror
71504,11945447,0.1865,2016-08-31,higherror
71505,12643160,-0.0182,2016-08-31,lowerror
71506,10825136,-0.0598,2016-08-31,lowerror
71507,14023775,-0.0212,2016-08-31,lowerror
71508,12661458,-0.005,2016-08-31,lowerror
71509,10910692,0.0478,2016-08-31,lowerror
71510,14630210,-0.078,2016-08-31,higherror
71511,12864343,-0.0387,2016-08-31,lowerror
71512,14506036,0.0431,2016-08-31,lowerror
71513,12628219,-0.0481,2016-08-31,lowerror
71514,12650780,0.005,2016-08-31,lowerror
71515,11318121,0.006,2016-08-31,lowerror
71516,10960965,-0.0253,2016-08-31,lowerror
71517,12439363,0.0286,2016-08-31,lowerror
71518,12753541,-0.0192,2016-08-31,lowerror
71519,12916594,0.0208,2016-08-31,lowerror
71520,11736377,-0.0629,2016-08-31,lowerror
71521,11537915,0.0723,2016-08-31,higherror
71522,10920252,0.006999999999999999,2016-08-31,lowerror
71523,14462700,0.003,2016-08-31,lowerror
71524,12822798,0.0109,2016-08-31,lowerror
71525,10745789,0.0402,2016-08-31,lowerror
71526,12118590,-0.006999999999999999,2016-08-31,lowerror
71527,11043557,0.1089,2016-08-31,higherror
71528,10998987,-0.0274,2016-08-31,lowerror
71529,14494017,-0.1613,2016-08-31,higherror
71530,13093102,-0.0502,2016-08-31,lowerror
71531,12043394,0.1053,2016-08-31,higherror
71532,17053468,0.0545,2016-08-31,lowerror
71533,14216626,0.1579,2016-08-31,higherror
71534,14309408,0.1302,2016-08-31,higherror
71535,17218054,-0.004,2016-08-31,lowerror
71536,14438475,0.044000000000000004,2016-08-31,lowerror
71537,12661835,-0.0747,2016-08-31,higherror
71538,11597456,-0.0747,2016-08-31,higherror
71539,11536862,-0.0111,2016-08-31,lowerror
71540,11917886,-0.0367,2016-08-31,lowerror
71541,13998023,-0.003,2016-08-31,lowerror
71542,12859978,-0.002,2016-08-31,lowerror
71543,17121766,0.1007,2016-08-31,higherror
71544,12757562,0.0667,2016-08-31,lowerror
71545,12431704,0.004,2016-08-31,lowerror
71546,11619819,0.2784,2016-08-31,higherror
71547,11047211,0.1142,2016-08-31,higherror
71548,14658183,-0.005,2016-08-31,lowerror
71549,12639553,0.0257,2016-08-31,lowerror
71550,14396046,0.0383,2016-08-31,lowerror
71551,10909985,-0.0101,2016-08-31,lowerror
71552,11995569,-0.0284,2016-08-31,lowerror
71553,14063259,0.0305,2016-08-31,lowerror
71554,12820387,-0.0161,2016-08-31,lowerror
71555,12923622,-0.0192,2016-08-31,lowerror
71556,12604190,0.309,2016-08-31,higherror
71557,14630084,0.0169,2016-08-31,lowerror
71558,11878094,0.0247,2016-08-31,lowerror
71559,12431559,-0.0608,2016-08-31,lowerror
71560,14222921,0.1204,2016-08-31,higherror
71561,11143053,-0.009000000000000001,2016-08-31,lowerror
71562,10801839,0.0286,2016-08-31,lowerror
71563,12893282,-0.004,2016-08-31,lowerror
71564,14229093,0.18899999999999997,2016-08-31,higherror
71565,14008341,-0.0315,2016-08-31,lowerror
71566,10853815,0.0507,2016-08-31,lowerror
71567,11843630,-0.0534,2016-08-31,lowerror
71568,12633000,-0.006,2016-08-31,lowerror
71569,14692575,0.0247,2016-08-31,lowerror
71570,12614180,0.0257,2016-08-31,lowerror
71571,14683218,0.0119,2016-08-31,lowerror
71572,11057320,-0.0192,2016-08-31,lowerror
71573,10850408,0.004,2016-08-31,lowerror
71574,14748492,-0.0182,2016-08-31,lowerror
71575,10946222,-0.0619,2016-08-31,lowerror
71576,11611017,0.1458,2016-08-31,higherror
71577,11313062,-0.0408,2016-08-31,lowerror
71578,17072801,-0.0101,2016-08-31,lowerror
71579,12453838,-0.1087,2016-08-31,higherror
71580,12538906,0.5295,2016-08-31,higherror
71581,14688481,-0.102,2016-08-31,higherror
71582,11518173,-0.0101,2016-08-31,lowerror
71583,11509403,0.0305,2016-08-31,lowerror
71584,12108122,0.1115,2016-08-31,higherror
71585,11779222,-0.078,2016-08-31,higherror
71586,11419898,-0.1532,2016-08-31,higherror
71587,14617705,0.0296,2016-08-31,lowerror
71588,14472812,0.2414,2016-08-31,higherror
71589,12647458,0.008,2016-08-31,lowerror
71590,12435930,-0.006999999999999999,2016-08-31,lowerror
71591,14225760,0.0334,2016-08-31,lowerror
71592,11923530,0.0198,2016-08-31,lowerror
71593,11296854,0.0257,2016-08-31,lowerror
71594,14620584,-0.1815,2016-08-31,higherror
71595,17126802,-0.0356,2016-08-31,lowerror
71596,11189683,-0.1031,2016-08-31,higherror
71597,11306154,-0.1256,2016-08-31,higherror
71598,12415019,0.0159,2016-08-31,lowerror
71599,11408129,-0.0356,2016-08-31,lowerror
71600,11505974,0.0139,2016-08-31,lowerror
71601,10782763,0.1169,2016-08-31,higherror
71602,12373731,-0.0202,2016-08-31,lowerror
71603,12656611,0.0276,2016-08-31,lowerror
71604,12123210,-0.1065,2016-08-31,higherror
71605,14616160,-0.003,2016-08-31,lowerror
71606,12896408,0.1638,2016-08-31,higherror
71607,11991314,0.1561,2016-08-31,higherror
71608,11301863,-0.003,2016-08-31,lowerror
71609,11431539,0.0516,2016-08-31,lowerror
71610,11495226,0.0573,2016-08-31,lowerror
71611,14631839,-0.0481,2016-08-31,lowerror
71612,12215844,0.0266,2016-08-31,lowerror
71613,14620464,-0.0111,2016-08-31,lowerror
71614,12391843,-0.0243,2016-08-31,lowerror
71615,14667626,-0.0263,2016-08-31,lowerror
71616,14714360,0.1124,2016-08-31,higherror
71617,11306784,0.0109,2016-08-31,lowerror
71618,11026674,0.0198,2016-08-31,lowerror
71619,10946954,0.0325,2016-08-31,lowerror
71620,12805926,0.1249,2016-08-31,higherror
71621,12435821,-0.0161,2016-08-31,lowerror
71622,17188978,0.0208,2016-08-31,lowerror
71623,11205597,-0.001,2016-08-31,lowerror
71624,11312764,-0.0587,2016-08-31,lowerror
71625,10848819,-0.0694,2016-08-31,higherror
71626,17222847,-0.0387,2016-08-31,lowerror
71627,11661337,0.0989,2016-08-31,higherror
71628,14619146,-0.0336,2016-08-31,lowerror
71629,11615704,0.0602,2016-08-31,lowerror
71630,14045683,0.0459,2016-08-31,lowerror
71631,11057640,0.0315,2016-08-31,lowerror
71632,11415860,-0.0555,2016-08-31,lowerror
71633,12646588,-0.009000000000000001,2016-08-31,lowerror
71634,11416380,-0.0555,2016-08-31,lowerror
71635,14321073,0.0296,2016-08-31,lowerror
71636,14031840,0.005,2016-08-31,lowerror
71637,14195079,0.0545,2016-08-31,lowerror
71638,14401201,0.0742,2016-08-31,higherror
71639,12621608,0.0188,2016-08-31,lowerror
71640,17111705,-0.0346,2016-08-31,lowerror
71641,14619411,0.009000000000000001,2016-08-31,lowerror
71642,17284383,-0.3216,2016-08-31,higherror
71643,12880390,-0.002,2016-08-31,lowerror
71644,14320194,0.0109,2016-08-31,lowerror
71645,11682886,0.0296,2016-08-31,lowerror
71646,12536742,0.0889,2016-08-31,higherror
71647,17142291,0.0658,2016-08-31,lowerror
71648,12621211,-0.1165,2016-08-31,higherror
71649,13858655,-0.044000000000000004,2016-08-31,lowerror
71650,14691661,0.0139,2016-08-31,lowerror
71651,12526165,2.552,2016-08-31,higherror
71652,14152623,0.0178,2016-08-31,lowerror
71653,12642248,0.0266,2016-08-31,lowerror
71654,13858727,-0.237,2016-08-31,higherror
71655,17284238,-0.064,2016-08-31,lowerror
71656,14336282,0.0459,2016-08-31,lowerror
71657,12450100,0.0257,2016-08-31,lowerror
71658,14403651,0.1258,2016-08-31,higherror
71659,12038471,-0.1936,2016-08-31,higherror
71660,14029818,-0.001,2016-08-31,lowerror
71661,14652401,0.006999999999999999,2016-08-31,lowerror
71662,10851908,0.01,2016-08-31,lowerror
71663,10905779,-0.0502,2016-08-31,lowerror
71664,14710794,0.0218,2016-08-31,lowerror
71665,11407835,0.2829,2016-08-31,higherror
71666,14153714,0.005,2016-08-31,lowerror
71667,12099967,0.0516,2016-08-31,lowerror
71668,12789542,-0.0704,2016-08-31,higherror
71669,14413572,0.0257,2016-08-31,lowerror
71670,13980426,-0.0101,2016-08-31,lowerror
71671,12887723,-0.0294,2016-08-31,lowerror
71672,11659973,0.0119,2016-08-31,lowerror
71673,11190918,-0.0523,2016-08-31,lowerror
71674,13986281,0.0325,2016-08-31,lowerror
71675,17256855,0.0109,2016-08-31,lowerror
71676,14683604,-0.006999999999999999,2016-08-31,lowerror
71677,10856196,0.0119,2016-08-31,lowerror
71678,13852511,0.3507,2016-08-31,higherror
71679,11202586,-0.0212,2016-08-31,lowerror
71680,12618635,0.0129,2016-08-31,lowerror
71681,12450639,-0.0523,2016-08-31,lowerror
71682,10753578,0.009000000000000001,2016-08-31,lowerror
71683,12851942,0.1328,2016-08-31,higherror
71684,13981413,0.0227,2016-08-31,lowerror
71685,12192695,-0.0587,2016-08-31,lowerror
71686,12523742,-0.1267,2016-08-31,higherror
71687,14469973,0.006999999999999999,2016-08-31,lowerror
71688,14667523,0.0237,2016-08-31,lowerror
71689,11663446,0.3584,2016-08-31,higherror
71690,14429788,-0.0899,2016-08-31,higherror
71691,14686210,0.0315,2016-08-31,lowerror
71692,10956029,-0.0294,2016-08-31,lowerror
71693,11666732,0.0383,2016-08-31,lowerror
71694,12462186,-0.0513,2016-08-31,lowerror
71695,11532509,0.1939,2016-08-31,higherror
71696,12841805,-0.0121,2016-08-31,lowerror
71697,13102129,-0.0305,2016-08-31,lowerror
71698,13993833,0.0237,2016-08-31,lowerror
71699,11211505,0.0149,2016-08-31,lowerror
71700,14688108,-0.004,2016-08-31,lowerror
71701,12816971,-0.0523,2016-08-31,lowerror
71702,14378711,0.0545,2016-08-31,lowerror
71703,11167304,-0.0111,2016-08-31,lowerror
71704,12761883,-0.1567,2016-08-31,higherror
71705,11306013,0.0276,2016-08-31,lowerror
71706,14693955,0.0363,2016-08-31,lowerror
71707,10901884,0.01,2016-08-31,lowerror
71708,12908070,0.006,2016-08-31,lowerror
71709,14591294,0.1133,2016-08-31,higherror
71710,14614611,-0.008,2016-08-31,lowerror
71711,12858356,0.0497,2016-08-31,lowerror
71712,11317347,0.044000000000000004,2016-08-31,lowerror
71713,12623920,0.009000000000000001,2016-08-31,lowerror
71714,12037285,0.4337,2016-08-31,higherror
71715,12795960,0.0,2016-08-31,
71716,14231395,0.0286,2016-08-31,lowerror
71717,11924058,0.1044,2016-08-31,higherror
71718,14507077,-0.0736,2016-08-31,higherror
71719,12908989,-0.003,2016-08-31,lowerror
71720,11479017,-0.006,2016-08-31,lowerror
71721,11144592,-0.0356,2016-08-31,lowerror
71722,12110712,0.0129,2016-08-31,lowerror
71723,12865081,0.0247,2016-08-31,lowerror
71724,14193279,0.0816,2016-08-31,higherror
71725,12046269,-0.1755,2016-08-31,higherror
71726,11476494,0.0639,2016-08-31,lowerror
71727,12840153,-0.005,2016-08-31,lowerror
71728,12913781,-0.001,2016-08-31,lowerror
71729,12759824,0.0535,2016-08-31,lowerror
71730,14476661,0.0411,2016-08-31,lowerror
71731,12913387,0.006999999999999999,2016-08-31,lowerror
71732,10851235,-0.0566,2016-08-31,lowerror
71733,12912952,0.1089,2016-08-31,higherror
71734,14722886,-0.1087,2016-08-31,higherror
71735,14313414,0.003,2016-08-31,lowerror
71736,11143948,0.0119,2016-08-31,lowerror
71737,11814285,-0.002,2016-08-31,lowerror
71738,12865579,0.063,2016-08-31,lowerror
71739,14398620,-0.0325,2016-08-31,lowerror
71740,13957510,0.0159,2016-08-31,lowerror
71741,11890801,-0.4354,2016-08-31,higherror
71742,17281934,0.002,2016-08-31,lowerror
71743,14232653,0.0649,2016-08-31,lowerror
71744,11178426,0.0526,2016-08-31,lowerror
71745,11026956,0.0469,2016-08-31,lowerror
71746,17092442,-0.0845,2016-08-31,higherror
71747,12101404,-0.0151,2016-08-31,lowerror
71748,14722905,0.0516,2016-08-31,lowerror
71749,11212701,-0.0545,2016-08-31,lowerror
71750,12351063,-0.0747,2016-08-31,higherror
71751,11167907,0.0507,2016-08-31,lowerror
71752,12036991,-0.0202,2016-08-31,lowerror
71753,14379343,-0.001,2016-08-31,lowerror
71754,12831240,0.0354,2016-08-31,lowerror
71755,14331679,0.0315,2016-08-31,lowerror
71756,12195947,-0.0171,2016-08-31,lowerror
71757,11856089,0.0989,2016-08-31,higherror
71758,14415304,0.01,2016-08-31,lowerror
71759,12611140,0.0411,2016-08-31,lowerror
71760,13968426,-0.0661,2016-08-31,lowerror
71761,10740819,0.0149,2016-08-31,lowerror
71762,14230403,0.0149,2016-08-31,lowerror
71763,11482450,-0.0274,2016-08-31,lowerror
71764,17208371,0.0296,2016-08-31,lowerror
71765,17261022,0.004,2016-08-31,lowerror
71766,11994862,0.0286,2016-08-31,lowerror
71767,11510674,-0.0943,2016-08-31,higherror
71768,14054921,0.0109,2016-08-31,lowerror
71769,17142895,-0.0202,2016-08-31,lowerror
71770,14371897,0.0935,2016-08-31,higherror
71771,10890600,-0.237,2016-08-31,higherror
71772,10949615,-0.1098,2016-08-31,higherror
71773,12793222,0.2461,2016-08-31,higherror
71774,12845676,0.1997,2016-08-31,higherror
71775,14725054,0.0488,2016-08-31,lowerror
71776,10857431,-0.0672,2016-08-31,lowerror
71777,12898686,0.0139,2016-08-31,lowerror
71778,11526275,0.0383,2016-08-31,lowerror
71779,11603456,0.0516,2016-08-31,lowerror
71780,11757462,0.0315,2016-08-31,lowerror
71781,17285588,0.01,2016-08-31,lowerror
71782,10948533,0.01,2016-08-31,lowerror
71783,10948472,0.006,2016-08-31,lowerror
71784,14264288,-0.044000000000000004,2016-08-31,lowerror
71785,12845475,-0.0212,2016-08-31,lowerror
71786,13859474,-0.0747,2016-08-31,higherror
71787,11183781,0.01,2016-08-31,lowerror
71788,12093821,0.1798,2016-08-31,higherror
71789,10858036,-0.044000000000000004,2016-08-31,lowerror
71790,13855599,0.0208,2016-08-31,lowerror
71791,12623770,-0.0111,2016-08-31,lowerror
71792,12906076,-0.0171,2016-08-31,lowerror
71793,11923978,0.0488,2016-08-31,lowerror
71794,14010535,-0.6539,2016-08-31,higherror
71795,11194885,-0.0651,2016-08-31,lowerror
71796,11166330,0.044000000000000004,2016-08-31,lowerror
71797,12361702,-0.0661,2016-08-31,lowerror
71798,12634830,-0.0253,2016-08-31,lowerror
71799,11305449,-0.0429,2016-08-31,lowerror
71800,14739334,-0.002,2016-08-31,lowerror
71801,12459926,0.0188,2016-08-31,lowerror
71802,17291497,0.0363,2016-08-31,lowerror
71803,10756398,0.0198,2016-08-31,lowerror
71804,10913566,0.0296,2016-08-31,lowerror
71805,10902912,0.0554,2016-08-31,lowerror
71806,12394723,0.0119,2016-08-31,lowerror
71807,11209721,-0.0576,2016-08-31,lowerror
71808,17165689,0.0649,2016-08-31,lowerror
71809,14439357,0.005,2016-08-31,lowerror
71810,14615081,0.0198,2016-08-31,lowerror
71811,10936062,0.8312,2016-08-31,higherror
71812,17217123,-0.0192,2016-08-31,lowerror
71813,12531883,-0.079,2016-08-31,higherror
71814,12445132,0.044000000000000004,2016-08-31,lowerror
71815,14655415,-0.0325,2016-08-31,lowerror
71816,12870279,-0.1278,2016-08-31,higherror
71817,11146815,0.0109,2016-08-31,lowerror
71818,14715951,0.0695,2016-08-31,higherror
71819,14610899,0.0198,2016-08-31,lowerror
71820,11692222,0.0507,2016-08-31,lowerror
71821,11088297,0.002,2016-08-31,lowerror
71822,14207953,0.0266,2016-08-31,lowerror
71823,14106339,0.0354,2016-08-31,lowerror
71824,11641281,0.0677,2016-08-31,lowerror
71825,11269767,0.002,2016-08-31,lowerror
71826,17193651,0.0411,2016-08-31,lowerror
71827,14208117,-0.004,2016-08-31,lowerror
71828,14407990,0.151,2016-08-31,higherror
71829,14353151,0.0583,2016-08-31,lowerror
71830,14740592,0.006999999999999999,2016-08-31,lowerror
71831,12049835,-0.006,2016-08-31,lowerror
71832,11598867,-0.0661,2016-08-31,lowerror
71833,10887507,-0.2627,2016-08-31,higherror
71834,12055135,0.0218,2016-08-31,lowerror
71835,14408052,0.0139,2016-08-31,lowerror
71836,11724183,-0.0387,2016-08-31,lowerror
71837,10975872,-0.0315,2016-08-31,lowerror
71838,11071028,0.0149,2016-08-31,lowerror
71839,12152066,-0.002,2016-08-31,lowerror
71840,11184582,0.0779,2016-08-31,higherror
71841,11286526,-0.1851,2016-08-31,higherror
71842,14489718,0.1293,2016-08-31,higherror
71843,13026289,0.0119,2016-08-31,lowerror
71844,14387875,0.0159,2016-08-31,lowerror
71845,11671880,0.0247,2016-08-31,lowerror
71846,17181082,-0.0608,2016-08-31,lowerror
71847,12173899,0.1017,2016-08-31,higherror
71848,12963554,0.005,2016-08-31,lowerror
71849,11951335,0.0296,2016-08-31,lowerror
71850,12173878,-0.0243,2016-08-31,lowerror
71851,12566134,-0.0222,2016-08-31,lowerror
71852,12049617,0.2119,2016-08-31,higherror
71853,12670063,0.0305,2016-08-31,lowerror
71854,14732460,-0.002,2016-08-31,lowerror
71855,14107591,0.0639,2016-08-31,lowerror
71856,11909920,0.0325,2016-08-31,lowerror
71857,11324819,-0.0356,2016-08-31,lowerror
71858,12267296,-0.0161,2016-08-31,lowerror
71859,11114307,-0.006,2016-08-31,lowerror
71860,13888024,0.0334,2016-08-31,lowerror
71861,13081116,-0.006,2016-08-31,lowerror
71862,12304162,-0.0284,2016-08-31,lowerror
71863,14606827,0.0344,2016-08-31,lowerror
71864,11712981,1.038,2016-08-31,higherror
71865,14732800,0.0188,2016-08-31,lowerror
71866,12512357,-0.0131,2016-08-31,lowerror
71867,12482334,-0.003,2016-08-31,lowerror
71868,12972795,0.002,2016-08-31,lowerror
71869,12972976,-0.0471,2016-08-31,lowerror
71870,11769613,-0.0845,2016-08-31,higherror
71871,13914280,-0.0111,2016-08-31,lowerror
71872,12992991,-0.2653,2016-08-31,higherror
71873,11583633,-0.0325,2016-08-31,lowerror
71874,12621695,-0.008,2016-08-31,lowerror
71875,14190049,0.0315,2016-08-31,lowerror
71876,11584115,0.077,2016-08-31,higherror
71877,17275717,0.2398,2016-08-31,higherror
71878,14416708,-0.006999999999999999,2016-08-31,lowerror
71879,12173059,0.002,2016-08-31,lowerror
71880,12173049,0.6065,2016-08-31,higherror
71881,17102871,-0.0419,2016-08-31,lowerror
71882,11089113,-0.0834,2016-08-31,higherror
71883,10870622,1.137,2016-08-31,higherror
71884,12670741,0.002,2016-08-31,lowerror
71885,14433793,-0.008,2016-08-31,lowerror
71886,14607187,0.0695,2016-08-31,higherror
71887,13917150,-0.004,2016-08-31,lowerror
71888,11114704,0.006999999999999999,2016-08-31,lowerror
71889,14265211,-0.0587,2016-08-31,lowerror
71890,12481521,-0.0263,2016-08-31,lowerror
71891,13886753,-0.293,2016-08-31,higherror
71892,14172279,0.0149,2016-08-31,lowerror
71893,11086910,-0.008,2016-08-31,lowerror
71894,10974653,-0.0171,2016-08-31,lowerror
71895,11083692,0.002,2016-08-31,lowerror
71896,14626782,0.0237,2016-08-31,lowerror
71897,14109342,-0.0325,2016-08-31,lowerror
71898,12593296,0.0816,2016-08-31,higherror
71899,12955951,-0.0161,2016-08-31,lowerror
71900,10869056,-0.1462,2016-08-31,higherror
71901,11234529,0.0109,2016-08-31,lowerror
71902,13928075,-0.091,2016-08-31,higherror
71903,12695156,-0.0212,2016-08-31,lowerror
71904,17136056,-0.005,2016-08-31,lowerror
71905,17262375,0.0797,2016-08-31,higherror
71906,12474387,-0.0598,2016-08-31,lowerror
71907,11446880,-0.0534,2016-08-31,lowerror
71908,12474720,0.0649,2016-08-31,lowerror
71909,12261539,-0.0481,2016-08-31,lowerror
71910,14609241,-0.0233,2016-08-31,lowerror
71911,14077558,0.2791,2016-08-31,higherror
71912,12260685,0.0889,2016-08-31,higherror
71913,14456778,-0.0202,2016-08-31,lowerror
71914,11948967,-0.1744,2016-08-31,higherror
71915,11949037,0.0686,2016-08-31,lowerror
71916,11901178,-0.0661,2016-08-31,lowerror
71917,10979214,-0.1267,2016-08-31,higherror
71918,11752722,0.002,2016-08-31,lowerror
71919,12148349,0.3192,2016-08-31,higherror
71920,11005992,-0.0315,2016-08-31,lowerror
71921,14480655,0.0733,2016-08-31,higherror
71922,17293829,0.0478,2016-08-31,lowerror
71923,14678187,-0.006,2016-08-31,lowerror
71924,17159886,0.0478,2016-08-31,lowerror
71925,12321958,-0.0212,2016-08-31,lowerror
71926,10868930,0.062,2016-08-31,lowerror
71927,11626769,0.0507,2016-08-31,lowerror
71928,14697670,0.0526,2016-08-31,lowerror
71929,12313558,0.1604,2016-08-31,higherror
71930,14599997,0.0266,2016-08-31,lowerror
71931,11120125,0.008,2016-08-31,lowerror
71932,12263404,0.0742,2016-08-31,higherror
71933,12187607,-0.0161,2016-08-31,lowerror
71934,17054503,0.062,2016-08-31,lowerror
71935,14753156,-0.006,2016-08-31,lowerror
71936,12960930,0.3023,2016-08-31,higherror
71937,11573435,0.1124,2016-08-31,higherror
71938,11118055,0.01,2016-08-31,lowerror
71939,14641019,0.0159,2016-08-31,lowerror
71940,14663052,-0.0555,2016-08-31,lowerror
71941,14608205,0.0315,2016-08-31,lowerror
71942,13924476,0.0237,2016-08-31,lowerror
71943,14608123,0.0526,2016-08-31,lowerror
71944,17058901,-0.0192,2016-08-31,lowerror
71945,14363024,0.0208,2016-08-31,lowerror
71946,11796989,-0.2132,2016-08-31,higherror
71947,14698301,-0.008,2016-08-31,lowerror
71948,12960166,0.0237,2016-08-31,lowerror
71949,11185179,-0.0336,2016-08-31,lowerror
71950,11085211,-0.005,2016-08-31,lowerror
71951,13049648,-0.0408,2016-08-31,lowerror
71952,11598345,0.006,2016-08-31,lowerror
71953,14126961,0.009000000000000001,2016-08-31,lowerror
71954,11887837,0.0554,2016-08-31,lowerror
71955,13926245,-0.0111,2016-08-31,lowerror
71956,14108128,0.0276,2016-08-31,lowerror
71957,12696709,-0.13699999999999998,2016-08-31,higherror
71958,14753175,-0.0192,2016-08-31,lowerror
71959,12187760,-0.0336,2016-08-31,lowerror
71960,12735765,0.009000000000000001,2016-08-31,lowerror
71961,11070877,0.0218,2016-08-31,lowerror
71962,12959203,0.008,2016-08-31,lowerror
71963,12547818,0.0411,2016-08-31,lowerror
71964,12735626,-0.2206,2016-08-31,higherror
71965,11004825,-0.2562,2016-08-31,higherror
71966,12950940,0.001,2016-08-31,lowerror
71967,11553395,-0.0471,2016-08-31,lowerror
71968,10982434,0.002,2016-08-31,lowerror
71969,12212734,0.002,2016-08-31,lowerror
71970,12022621,0.184,2016-08-31,higherror
71971,14290685,0.0276,2016-08-31,lowerror
71972,11103895,0.098,2016-08-31,higherror
71973,14719439,-0.0866,2016-08-31,higherror
71974,17273018,0.0354,2016-08-31,lowerror
71975,14020713,0.0953,2016-08-31,higherror
71976,11632190,0.2445,2016-08-31,higherror
71977,11261001,-0.006999999999999999,2016-08-31,lowerror
71978,11608159,0.044000000000000004,2016-08-31,lowerror
71979,12069471,0.0218,2016-08-31,lowerror
71980,13845611,-0.0336,2016-08-31,lowerror
71981,11460731,-0.006,2016-08-31,lowerror
71982,14175577,-0.006,2016-08-31,lowerror
71983,11259921,-0.0356,2016-08-31,lowerror
71984,14178366,0.0649,2016-08-31,lowerror
71985,13902511,0.0573,2016-08-31,lowerror
71986,11251141,-0.001,2016-08-31,lowerror
71987,13893795,0.0139,2016-08-31,lowerror
71988,12286427,0.0459,2016-08-31,lowerror
71989,13903742,0.0354,2016-08-31,lowerror
71990,11868331,-0.1031,2016-08-31,higherror
71991,13903567,0.0497,2016-08-31,lowerror
71992,10989280,-0.002,2016-08-31,lowerror
71993,17273390,0.0237,2016-08-31,lowerror
71994,14664961,0.0139,2016-08-31,lowerror
71995,17174911,-0.0202,2016-08-31,lowerror
71996,14703545,-0.003,2016-08-31,lowerror
71997,11256990,-0.3038,2016-08-31,higherror
71998,10863133,0.0198,2016-08-31,lowerror
71999,14243369,0.0564,2016-08-31,lowerror
72000,11333009,-0.1532,2016-08-31,higherror
72001,12069190,-0.009000000000000001,2016-08-31,lowerror
72002,17241437,0.0,2016-08-31,
72003,12491293,-0.0121,2016-08-31,lowerror
72004,11098075,-0.0545,2016-08-31,lowerror
72005,12278691,-0.0325,2016-08-31,lowerror
72006,11566170,-0.0534,2016-08-31,lowerror
72007,14244720,0.0208,2016-08-31,lowerror
72008,10772724,-0.0408,2016-08-31,lowerror
72009,12574957,-0.0212,2016-08-31,lowerror
72010,11822732,0.0862,2016-08-31,higherror
72011,11099590,-0.0481,2016-08-31,lowerror
72012,10835366,-0.0866,2016-08-31,higherror
72013,12710514,0.0237,2016-08-31,lowerror
72014,11632845,0.3104,2016-08-31,higherror
72015,13006568,-0.0758,2016-08-31,higherror
72016,10863580,0.0149,2016-08-31,lowerror
72017,12068480,0.0723,2016-08-31,higherror
72018,13896122,0.151,2016-08-31,higherror
72019,17131216,0.045,2016-08-31,lowerror
72020,14099075,-0.004,2016-08-31,lowerror
72021,10991454,-0.0513,2016-08-31,lowerror
72022,13049423,-0.1567,2016-08-31,higherror
72023,11983364,0.0373,2016-08-31,lowerror
72024,14096548,0.0334,2016-08-31,lowerror
72025,11281742,-0.0121,2016-08-31,lowerror
72026,13009666,-0.0111,2016-08-31,lowerror
72027,17297824,-0.005,2016-08-31,lowerror
72028,14289630,-0.004,2016-08-31,lowerror
72029,17200456,0.0296,2016-08-31,lowerror
72030,14431742,0.0488,2016-08-31,lowerror
72031,11074204,-0.0243,2016-08-31,lowerror
72032,17262592,-0.0834,2016-08-31,higherror
72033,11263235,0.0677,2016-08-31,lowerror
72034,10734636,0.0649,2016-08-31,lowerror
72035,10874555,0.0497,2016-08-31,lowerror
72036,12975678,-0.0408,2016-08-31,lowerror
72037,11983035,-0.001,2016-08-31,lowerror
72038,13893385,0.0667,2016-08-31,lowerror
72039,12219668,-0.0651,2016-08-31,lowerror
72040,17174799,-0.1567,2016-08-31,higherror
72041,14733013,0.0373,2016-08-31,lowerror
72042,11248308,-0.004,2016-08-31,lowerror
72043,12551763,-0.0694,2016-08-31,higherror
72044,12484458,-0.0111,2016-08-31,lowerror
72045,11881057,0.0573,2016-08-31,lowerror
72046,12293429,0.3386,2016-08-31,higherror
72047,12673422,0.0383,2016-08-31,lowerror
72048,11809801,-0.1188,2016-08-31,higherror
72049,11109548,0.0286,2016-08-31,lowerror
72050,14727336,0.1647,2016-08-31,higherror
72051,14672300,0.0237,2016-08-31,lowerror
72052,10882610,0.4226,2016-08-31,higherror
72053,14665129,-0.004,2016-08-31,lowerror
72054,10774451,-0.0619,2016-08-31,lowerror
72055,10862355,0.0695,2016-08-31,higherror
72056,14206851,0.1773,2016-08-31,higherror
72057,12299695,-0.0651,2016-08-31,lowerror
72058,11953002,-0.0661,2016-08-31,lowerror
72059,11554373,-0.0943,2016-08-31,higherror
72060,11285740,-0.0315,2016-08-31,lowerror
72061,12298500,-0.079,2016-08-31,higherror
72062,12483290,0.044000000000000004,2016-08-31,lowerror
72063,12064281,0.4134,2016-08-31,higherror
72064,14643041,-0.1863,2016-08-31,higherror
72065,12702539,-0.0555,2016-08-31,lowerror
72066,11013482,0.006999999999999999,2016-08-31,lowerror
72067,12222162,-0.1312,2016-08-31,higherror
72068,12156862,0.0247,2016-08-31,lowerror
72069,13019147,0.6098,2016-08-31,higherror
72070,11268068,0.0488,2016-08-31,lowerror
72071,17202774,-0.0576,2016-08-31,lowerror
72072,14179356,-0.0212,2016-08-31,lowerror
72073,12286883,-0.3439,2016-08-31,higherror
72074,10815334,0.0611,2016-08-31,lowerror
72075,10986616,0.0639,2016-08-31,lowerror
